"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-06-30,60823,"07834","NJ","New York","Morris","Denville",5778,386500,-0.00565989194751737,-0.00897435897435897,-0.00770218228498075,0.0262707329442291,-0.0101010312829327,"2006-02","2006-Q1",444100,-0.129700517901374,"2005-01"
2017-06-30,98298,"95602","CA","Sacramento","Placer","Auburn",5779,437700,0.00713299585826047,0.0122571692876966,0.0950713034776082,0.0905179816586208,-0.00408752974733984,"2006-01","2006-Q1",524800,-0.165967987804878,"2004-10"
2017-06-30,60452,"06804","CT","Stamford","Fairfield","Brookfield",5780,333000,-0.00715563506261181,-0.0288713910761155,0.00422195416164053,0.012012654219701,-0.019505103500755,"2006-03","2006-Q1",429300,-0.224318658280922,"2003-03"
2017-06-30,93250,"80121","CO","Denver","Arapahoe","Centennial",5781,431500,0.00465657741559953,0.016489988221437,0.082810539523212,0.110846544188954,0.0510375954366333,"2017-06","2017-Q2",431500,0,"2017-06"
2017-06-30,81276,"53190","WI","Whitewater","Walworth","Town of Whitewater",5782,191800,0.00471451021477213,0.0132065504490227,0.0935005701254276,0.024063273213708,0.00525842477620642,"2006-05","2006-Q2",194100,-0.0118495620814013,"2006-04"
2017-06-30,79450,"48879","MI","Lansing","Clinton","Saint Johns",5783,155200,0.00323206205559147,0.0203813280736358,0.0652024708304736,0.0625305354958656,0.00136325890230049,"2005-12","2005-Q4",160100,-0.0306058713304185,"2004-10"
2017-06-30,90875,"75401","TX","Dallas-Fort Worth","Hunt","Greenville",5784,65300,0.0061633281972265,0.0532258064516129,0.0956375838926175,0.0773086166939774,0.0461211560527777,"2000-11","2000-Q4",66900,-0.0239162929745889,"2000-11"
2017-06-30,84455,"60304","IL","Chicago","Cook","Oak Park",5785,384800,-0.00696774193548387,-0.00388299249288118,0.0414073071718539,0.0494442763066398,0.000051989915115902,"2007-02","2007-Q1",393800,-0.0228542407313357,"2006-08"
2017-06-30,84598,"60585","IL","Chicago","Will","Plainfield",5786,327900,-0.000914076782449726,-0.00485584218512898,0.0356917245735944,0.0417139777627984,-0.00641602486912207,"2006-11","2006-Q4",352000,-0.0684659090909091,"2005-06"
2017-06-30,95005,"85621","AZ","Nogales","Santa Cruz","Nogales",5787,111600,0.0072202166064982,0.00179533213644524,0.00540540540540541,0.0428050437970555,-0.0192179928434708,"2007-07","2007-Q3",136000,-0.179411764705882,"2005-01"
2017-06-30,86364,"64127","MO","Kansas City","Jackson","Kansas City",5788,38600,0.0348525469168901,0.0842696629213483,0.166163141993958,0.0441559873366455,,"2009-11","2009-Q4",53200,-0.274436090225564,
2017-06-30,91157,"75961","TX","Nacogdoches","Nacogdoches","Nacogdoches",5789,89500,-0.00665926748057714,-0.0229257641921397,0.0517038777908343,,,"2015-01","2015-Q1",100200,-0.106786427145709,"2014-02"
2017-06-30,74938,"38652","MS",,"Union","New Albany",5790,165700,0.00607164541590771,0.0146968769136558,0.0601407549584133,0.0436942215749214,,"2017-06","2017-Q2",165700,0,"2017-06"
2017-06-30,70391,"29302","SC","Spartanburg","Spartanburg","Spartanburg",5791,137000,0.00366300366300366,0.0208643815201192,0.0636645962732919,0.0296124205267063,0.0105917512032914,"2017-06","2017-Q2",137000,0,"2017-06"
2017-06-30,62256,"11783","NY","New York","Nassau","Seaford",5792,466600,0.00408865935011836,0.0232456140350877,0.0917173607861488,0.0474302924775711,0.000623651208589759,"2006-06","2006-Q2",489800,-0.0473662719477338,"2005-07"
2017-06-30,77695,"45504","OH","Springfield","Clark","Springfield",5793,114100,0.0052863436123348,0.0279279279279279,0.0410583941605839,0.0364478475229559,0.0038488606929441,"2006-11","2006-Q4",114300,-0.00174978127734033,"2006-11"
2017-06-30,65978,"19512","PA","Reading","Berks","Colebrookdale Township",5794,192800,0.00889586603872318,0.00836820083682008,0.0764935790061418,0.0207315913223602,-0.00765512652299816,"2008-06","2008-Q2",213700,-0.0978006551240056,"2006-03"
2017-06-30,60370,"06518","CT","New Haven","New Haven","Hamden",5795,226400,-0.00132333480370534,0.0066696309470876,-0.0017636684303351,-0.00280312750402456,-0.0247225066690295,"2006-03","2006-Q1",301100,-0.248090335436732,"2003-08"
2017-06-30,64541,"16323","PA","Oil City","Venango","Franklin",5796,75900,0.00264200792602378,0.0106524633821571,0.0242914979757085,0.0243428546275617,0.0057088272801471,"2016-12","2016-Q4",76700,-0.0104302477183833,"2016-11"
2017-06-30,73255,"34996","FL","Port St. Lucie","Martin","Stuart",5797,257700,0.00272373540856031,0.00782166601486117,0.0764411027568922,0.0829631099804578,-0.0183712659123197,"2006-01","2006-Q1",398900,-0.353973426924041,"2004-05"
2017-06-30,75208,"39204","MS","Jackson","Hinds","Jackson",5798,40100,-0.0123152709359606,0.0025,-0.0717592592592593,-0.0308426227227379,-0.0276894789055,"2009-07","2009-Q3",66800,-0.399700598802395,"2002-10"
2017-06-30,69311,"27344","NC","Durham","Chatham","Siler City",5799,139200,0.00432900432900433,-0.00642398286937901,-0.0021505376344086,0.0306448013157965,0.0136926457403808,"2017-01","2017-Q1",142600,-0.0238429172510519,"2016-10"
2017-06-30,58312,"01247","MA","Pittsfield","Berkshire","North Adams",5800,129400,0,0.0093603744149766,-0.00842911877394636,0.00422616409849952,-0.0100130625639206,"2006-11","2006-Q4",144700,-0.10573600552868,"2005-04"
2017-06-30,75566,"40212","KY","Louisville/Jefferson County","Jefferson","Louisville",5801,65900,-0.00453172205438067,-0.0476878612716763,-0.0678925035360679,0.0745472488490553,0.022023670830551,"2016-01","2016-Q1",71900,-0.0834492350486787,"2015-03"
2017-06-30,58541,"01904","MA","Boston","Essex","Lynn",5802,342600,0.00794351279788173,0.0294471153846154,0.121440261865794,0.0928283027387484,0.0150712661199726,"2017-06","2017-Q2",342600,0,"2017-06"
2017-06-30,88685,"70578","LA","Lafayette","Acadia","Rayne",5803,122000,0.00164203612479475,-0.0145395799676898,-0.0153349475383374,0.0624952763558182,0.0357064161416119,"2016-09","2016-Q3",125500,-0.0278884462151394,"2016-05"
2017-06-30,64227,"15666","PA","Pittsburgh","Westmoreland","Mt Pleasant Township",5804,119600,-0.000835421888053467,0.016142735768904,0.0445414847161572,0.0383206828396927,0.0301084313949258,"2017-05","2017-Q2",119700,-0.000835421888053467,"2017-05"
2017-06-30,94464,"84104","UT","Salt Lake City","Salt Lake","Salt Lake City",5805,164400,0.00611995104039168,0.0223880597014925,0.113067027758971,0.116632764418795,0.00734409715701689,"2017-06","2017-Q2",164400,0,"2017-06"
2017-06-30,96474,"91723","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Covina",5806,517800,0.00778513040093422,0.0235224352638861,0.080325474650532,0.0886668992532669,0.00433082843088028,"2017-06","2017-Q2",517800,0,"2017-06"
2017-06-30,71498,"31312","GA","Savannah","Effingham","Guyton",5807,171800,0.00585480093676815,0,0.00821596244131455,0.0305516075562415,-0.0039857211633505,"2008-11","2008-Q4",190100,-0.0962651236191478,"2006-02"
2017-06-30,64864,"17033","PA","Harrisburg","Dauphin","Hershey",5808,224600,-0.00266429840142096,-0.0306430729391454,0.00672344240251008,0.0397802332279051,0.00377256922688707,"2017-02","2017-Q1",236300,-0.0495133305120609,"2016-09"
2017-06-30,60684,"07461","NJ","New York","Sussex","Wantage Township",5809,234900,-0.00423908435777872,-0.00254777070063694,0.0348017621145374,0.0119081180250937,-0.0358770201683057,"2007-06","2007-Q2",338500,-0.306056129985229,"2003-08"
2017-06-30,89965,"73142","OK","Oklahoma City","Oklahoma","Oklahoma City",5810,206100,-0.00818094321462945,-0.0369158878504673,-0.00338491295938104,0.0247327860343209,0.0124019241877182,"2017-03","2017-Q1",214000,-0.0369158878504673,"2015-04"
2017-06-30,74150,"37069","TN","Nashville","Williamson","Franklin",5811,456000,0.00241811387118048,0.00640035312293092,0.0521458237194278,0.0594097676604175,0.0240628106231207,"2017-06","2017-Q2",456000,0,"2017-06"
2017-06-30,87137,"66221","KS","Kansas City","Johnson","Overland Park",5812,455600,0.00153879973620576,0.0084108012394865,0.0394706821811545,0.0346781335216808,0.0164004219617884,"2017-06","2017-Q2",455600,0,"2017-06"
2017-06-30,94288,"83716","ID","Boise City","Ada","Boise",5813,278200,0.0120043652237177,0.0209174311926606,0.07,0.0766525374607989,0.00942067002262603,"2017-06","2017-Q2",278200,0,"2017-06"
2017-06-30,58950,"02865","RI","Providence","Providence","Lincoln",5814,306600,0.00163345311989546,0.00954889693776753,0.0682926829268293,0.0506385371136073,-0.00345589875339847,"2005-11","2005-Q4",346500,-0.115151515151515,"2004-05"
2017-06-30,63606,"14559","NY","Rochester","Monroe","Ogden",5815,149800,-0.0157687253613666,-0.00133333333333333,0.0331034482758621,0.0214775908421676,0.011435145783399,"2017-04","2017-Q2",152500,-0.0177049180327869,"2017-03"
2017-06-30,97785,"94579","CA","San Francisco","Alameda","San Leandro",5816,609200,0.00827540549486925,0.0168586212652312,0.0966696669666967,0.138993381197554,0.00818681486462158,"2017-06","2017-Q2",609200,0,"2017-06"
2017-06-30,73191,"34736","FL","Orlando","Lake","Groveland",5817,193700,0.00103359173126615,0.0104329681794471,0.0695748205411375,0.098674007524951,,"2017-06","2017-Q2",193700,0,"2017-06"
2017-06-30,60590,"07081","NJ","New York","Union","Springfield",5818,433400,0.0102564102564103,0.0241020793950851,0.077305493412876,0.0432553684757617,-0.000207423528616357,"2006-08","2006-Q3",461100,-0.0600737367165474,"2005-06"
2017-06-30,60974,"08085","NJ","Philadelphia","Gloucester","Woolwich Township",5819,268800,-0.00738552437223043,-0.0103092783505155,-0.00111482720178372,0.0236934809899845,-0.0095594106191712,"2007-08","2007-Q3",298200,-0.0985915492957746,"2005-10"
2017-06-30,63832,"15012","PA","Pittsburgh","Westmoreland","Rostraver Township",5820,117200,0.00170940170940171,0.00514579759862779,0.135658914728682,0.0368543436419977,0.0247277401604529,"2017-04","2017-Q2",117300,-0.000852514919011083,"2017-04"
2017-06-30,64355,"15904","PA","Johnstown","Cambria","Richland",5821,108600,-0.00640439158279963,-0.0207394048692516,-0.0482033304119194,0.0256131427624986,-0.0070825860682987,"2007-04","2007-Q2",117100,-0.0725875320239112,"2006-08"
2017-06-30,417434,"85118","AZ","Phoenix","Pinal","Gold Canyon",5822,276200,0.00072463768115942,-0.00360750360750361,0.0517897943640518,0.0358503660130107,-0.00544518453515785,"2006-02","2006-Q1",336900,-0.180172157910359,"2005-07"
2017-06-30,64140,"15501","PA","Somerset","Somerset","Somerset Township",5823,112400,0.00536672629695885,0.0144404332129964,0.00446827524575514,0.00634683786132229,-0.00510291899814508,"2008-06","2008-Q2",125600,-0.105095541401274,"2005-12"
2017-06-30,77908,"46011","IN","Indianapolis","Madison","Anderson",5824,98900,0.0185375901132853,0.0691891891891892,0.100111234705228,0.0309977565747419,0.000303843853203034,"2005-06","2005-Q2",111400,-0.112208258527828,"2003-10"
2017-06-30,72104,"32609","FL","Gainesville","Alachua","Gainesville",5825,112400,0.015356820234869,0.056390977443609,0.16597510373444,0.0572248197825214,-0.0177898840552384,"2007-08","2007-Q3",135300,-0.169253510716925,"2005-09"
2017-06-30,69678,"28036","NC","Charlotte","Mecklenburg","Davidson",5826,330000,0.00579091740323072,0.0138248847926267,0.0812581913499344,0.0498892821662524,0.01703921112055,"2017-06","2017-Q2",330000,0,"2017-06"
2017-06-30,71383,"31030","GA","Warner Robins","Peach","Fort Valley",5827,77500,-0.0189873417721519,-0.0360696517412935,0.023778071334214,-0.0237567277374998,-0.0165764074866225,"2008-02","2008-Q1",97800,-0.207566462167689,"2003-02"
2017-06-30,399552,"18302","PA","East Stroudsburg","Monroe","East Stroudsburg",5828,124100,0.0147179067865904,0.0534804753820034,0.0914687774846086,-0.000322009405059887,-0.0433479802698351,"2006-09","2006-Q3",197900,-0.372915613946438,"2002-08"
2017-06-30,58234,"01060","MA","Springfield","Hampshire","Northampton",5829,281200,0.00428571428571429,0.0140641904075009,0.0438010393466964,0.0333146327477503,0.0108236475283927,"2017-06","2017-Q2",281200,0,"2017-06"
2017-06-30,67223,"22305","VA","Washington","Alexandria City","Alexandria",5830,564500,0.00124157502660518,-0.00790861159929701,0.0469213649851632,0.0465681859849667,0.022158496659999,"2017-03","2017-Q1",569000,-0.00790861159929701,"2017-02"
2017-06-30,60579,"07070","NJ","New York","Bergen","Rutherford",5831,470900,0.00641162641590083,0.0257024613373993,0.0673164097914778,0.0465969976227287,-0.00109761307671541,"2007-01","2007-Q1",484300,-0.0276688003303737,"2006-06"
2017-06-30,71338,"30901","GA","Augusta","Richmond","Augusta",5832,41700,0.019559902200489,0.0425,0.0887728459530026,-0.0177223954399234,,"2011-11","2011-Q4",52300,-0.202676864244742,
2017-06-30,70233,"28801","NC","Asheville","Buncombe","Asheville",5833,318300,0.015311004784689,0.03748370273794,0.123147494707128,0.0981606253502372,0.0360835813317133,"2017-06","2017-Q2",318300,0,"2017-06"
2017-06-30,96880,"92501","CA","Riverside","Riverside","Riverside",5834,311600,0.015976524290838,0.0421404682274247,0.103399433427762,0.132453299863015,-0.0153419976142362,"2006-10","2006-Q4",377400,-0.174350821409645,"2005-07"
2017-06-30,96598,"92029","CA","San Diego","San Diego","Escondido",5835,741800,0.00883992928056576,0.0493704908756543,0.0722752240531946,0.0708082932753074,,"2017-06","2017-Q2",741800,0,"2017-06"
2017-06-30,58246,"01075","MA","Springfield","Hampshire","South Hadley",5836,220500,0.00318471337579618,0.00776965265082267,0.0510009532888465,0.0332860112074864,-0.00446867691296848,"2007-10","2007-Q4",232400,-0.0512048192771084,"2005-10"
2017-06-30,66015,"19602","PA","Reading","Berks","Reading",5837,58400,0.00171526586620926,-0.0135135135135135,0.020979020979021,0.0374216703197214,,"2017-02","2017-Q1",59300,-0.015177065767285,"2016-11"
2017-06-30,75908,"41075","KY","Cincinnati","Campbell","Fort Thomas",5838,198300,0.00252780586450961,0.0132856412876852,0.0713128038897893,0.0460883364268052,0.0226554678979609,"2017-06","2017-Q2",198300,0,"2017-06"
2017-06-30,60600,"07094","NJ","New York","Hudson","Secaucus",5839,441500,-0.000452796015395065,0.00914285714285714,0.0547061634018156,0.0417749485289054,-0.00703585879801039,"2006-05","2006-Q2",476000,-0.0724789915966387,"2005-08"
2017-06-30,60870,"07928","NJ","New York","Morris","Chatham Township",5840,819200,0.00824615384615385,0.0225939333416552,0.051739632815509,0.0423395832049067,0.00863617302831154,"2017-06","2017-Q2",819200,0,"2017-06"
2017-06-30,65063,"17401","PA","York","York","York",5841,76000,-0.0065359477124183,-0.00131406044678055,0.0614525139664804,0.00836372237623406,0.00486449752692653,"2017-05","2017-Q2",76500,-0.0065359477124183,"2017-03"
2017-06-30,73819,"36305","AL","Dothan","Houston","Dothan",5842,167400,-0.00178890876565295,0.00119617224880383,0.0288875230485556,0.01815243574169,-0.00778066005336631,"2009-03","2009-Q1",193200,-0.133540372670807,"2005-11"
2017-06-30,95766,"89027","NV","Las Vegas","Clark","Mesquite",5843,189300,0.00906183368869936,0.0226904376012966,0.0823327615780446,0.0679008977915916,-0.0238571958332593,"2006-11","2006-Q4",252700,-0.250890383854373,"2005-01"
2017-06-30,90876,"75402","TX","Dallas-Fort Worth","Hunt","Greenville",5844,150300,0.0148548278190412,0.0408587257617729,0.153491941673062,0.0729433654730085,0.0362226022174053,"2017-06","2017-Q2",150300,0,"2017-06"
2017-06-30,59023,"03063","NH","Manchester","Hillsborough","Nashua",5845,233000,0.00691443388072601,0.0174672489082969,0.0782045349375289,0.0690054439355663,0.000819128931548008,"2005-10","2005-Q4",246000,-0.0528455284552846,"2004-10"
2017-06-30,89954,"73129","OK","Oklahoma City","Oklahoma","Oklahoma City",5846,51100,-0.0173076923076923,-0.0606617647058824,0.101293103448276,0.0322547314183914,,"2017-03","2017-Q1",54400,-0.0606617647058824,"2017-02"
2017-06-30,66702,"20903","MD","Washington","Montgomery","Silver Spring",5847,364600,-0.00409724119093144,-0.0185733512786003,0.0458978772231784,0.0478619427258691,-0.0213238436539023,"2007-04","2007-Q2",456100,-0.200613900460425,"2005-03"
2017-06-30,79689,"49321","MI","Grand Rapids","Kent","Comstock Park",5848,175300,0.00400916380297824,0.0121247113163972,0.115139949109415,0.0764261087482765,0.0185272726939294,"2017-06","2017-Q2",175300,0,"2017-06"
2017-06-30,70040,"28574","NC","Jacksonville","Onslow","Richlands",5849,125500,0.0104669887278583,0.0389072847682119,0.0406301824212272,-0.0188104190320296,-0.00675412218584659,"2010-06","2010-Q2",148800,-0.156586021505376,"2006-09"
2017-06-30,93482,"80620","CO","Greeley","Weld","Evans",5850,223500,0.00630346690679874,0.0219478737997256,0.153846153846154,0.129083466203045,0.0442895068942919,"2017-06","2017-Q2",223500,0,"2017-06"
2017-06-30,99145,"97232","OR","Portland","Multnomah","Portland",5851,644800,-0.00524529466214131,-0.00982800982800983,0.0428594533398027,0.106812103102223,0.0408161601022883,"2017-02","2017-Q1",651700,-0.0105876937241062,"2017-01"
2017-06-30,87873,"68124","NE","Omaha","Douglas","Omaha",5852,186200,0.00323275862068966,0.00539956803455724,0.0567536889897843,0.0482705882288164,0.0112453645940129,"2017-06","2017-Q2",186200,0,"2017-06"
2017-06-30,94127,"83338","ID","Twin Falls","Jerome","Jerome",5853,137000,-0.000729394602479942,0.00883652430044183,0.0155670867309118,0.0465962234991733,-0.0105962319162666,"2006-08","2006-Q3",168700,-0.187907528156491,
2017-06-30,88491,"70128","LA","New Orleans","Orleans","New Orleans",5854,138200,-0.00216606498194946,-0.014265335235378,0.0244625648628614,0.0244113718522505,,"2010-08","2010-Q3",145400,-0.0495185694635488,
2017-06-30,77393,"44907","OH","Mansfield","Richland","Mansfield",5855,83600,0.0072289156626506,0.0346534653465347,0.120643431635389,0.0337954203778639,-0.00789926855936418,"2005-11","2005-Q4",95400,-0.123689727463312,"2002-03"
2017-06-30,69553,"27856","NC","Rocky Mount","Nash","Nashville",5856,133900,0.00374812593703148,0.0128593040847201,0.0136260408781226,0.011755200301421,0.00396876859589446,"2015-12","2015-Q4",140700,-0.0483297796730633,"2015-09"
2017-06-30,58586,"02035","MA","Boston","Norfolk","Town of Foxborough",5857,425300,0.00829777145566619,0.0253134040501446,0.10267046927664,0.0480159181229967,0.0116459360600849,"2017-06","2017-Q2",425300,0,"2017-06"
2017-06-30,58870,"02719","MA","Providence","Bristol","Fairhaven",5858,261100,-0.00267379679144385,0.00268817204301075,0.0485943775100402,0.0413672952799178,-0.00660889516451812,"2005-09","2005-Q3",291500,-0.104288164665523,"2004-03"
2017-06-30,69857,"28327","NC","Pinehurst-Southern Pines","Moore","Whispering Pines",5859,184900,-0.0242744063324538,-0.0258166491043203,0.0511654349061967,0.0232834278653617,0.00731686096707129,"2017-04","2017-Q2",192500,-0.0394805194805195,"2017-03"
2017-06-30,71195,"30548","GA","Atlanta","Barrow","Auburn",5860,287200,0.00771929824561404,0.0213371266002845,0.0360750360750361,0.0714371420610331,0.0108579994827893,"2017-06","2017-Q2",287200,0,"2017-06"
2017-06-30,399556,"22551","VA","Washington","Spotsylvania","Spotsylvania",5861,217400,-0.00320953690967446,-0.0100182149362477,0.0337612933903947,0.053409195443328,-0.00979998362312129,"2006-05","2006-Q2",256700,-0.15309700038956,"2005-03"
2017-06-30,86349,"64110","MO","Kansas City","Jackson","Kansas City",5862,121900,0.00411861614497529,-0.00163800163800164,0.0778072502210433,0.0604445500661617,,"2009-11","2009-Q4",126000,-0.0325396825396825,"2009-09"
2017-06-30,85279,"62035","IL","St. Louis","Madison","Godfrey",5863,128100,-0.00620636152055857,-0.0146153846153846,0.0347334410339257,0.0101372075898523,-0.00508512570672981,"2007-09","2007-Q3",136000,-0.0580882352941176,"2005-12"
2017-06-30,74473,"37771","TN","Knoxville","Loudon","Lenoir City",5864,116200,0.0113141862489121,0.0184049079754601,0.0729455216989843,0.0487262311353471,,"2017-06","2017-Q2",116200,0,"2017-06"
2017-06-30,96632,"92082","CA","San Diego","San Diego","Valley Center",5865,579300,0.00207576543850545,0.0138256912845642,0.0639118457300275,0.0849216196449962,-0.00594616863155939,"2006-06","2006-Q2",662100,-0.125056637970095,"2004-11"
2017-06-30,90688,"75094","TX","Dallas-Fort Worth","Collin","Murphy",5866,370500,0.000269978401727862,0.0111899563318777,0.0564585115483319,0.0801337450141928,0.0360120004624362,"2017-06","2017-Q2",370500,0,"2017-06"
2017-06-30,60367,"06515","CT","New Haven","New Haven","New Haven",5867,198300,0.0143222506393862,0.0503177966101695,0.0328125,0.0208042622509168,-0.0241436301861582,"2007-04","2007-Q2",255700,-0.224481814626515,"2004-03"
2017-06-30,82242,"55391","MN","Minneapolis-St Paul","Hennepin","Wayzata",5868,578700,-0.00241337700396483,0.00590996002085868,0.0516082137016173,0.0479403619919136,0.00577822321949495,"2017-05","2017-Q2",580100,-0.00241337700396483,"2017-04"
2017-06-30,78948,"48072","MI","Detroit","Oakland","Berkley",5869,200400,0.00451127819548872,0.017258883248731,0.12521055586749,0.109678549756819,0.0211850194723884,"2017-06","2017-Q2",200400,0,"2017-06"
2017-06-30,399649,"84005","UT","Provo","Utah","Eagle Mountain",5870,251300,0.00761828388131516,0.0299180327868852,0.116392714349178,0.0852935710345069,0.00604585213362419,"2008-02","2008-Q1",255600,-0.0168231611893584,"2007-12"
2017-06-30,91453,"76528","TX","Killeen","Coryell","Gatesville",5871,88900,-0.0111234705228031,-0.0230769230769231,0.0337209302325581,0.016786312834584,,"2017-03","2017-Q1",91000,-0.0230769230769231,"2017-01"
2017-06-30,82162,"55309","MN","Minneapolis-St Paul","Sherburne","Big Lake",5872,221800,0.00635208711433757,0.0297121634168988,0.118507312153303,0.0873797725340766,0.00307201285415948,"2006-08","2006-Q3",223700,-0.00849351810460438,"2006-05"
2017-06-30,100038,"98942","WA","Yakima","Yakima","Selah",5873,244000,0.00826446280991736,0.0304054054054054,0.154756270705159,0.0711955125000736,0.0291297861883106,"2017-06","2017-Q2",244000,0,"2017-06"
2017-06-30,64616,"16502","PA","Erie","Erie","Erie",5874,65400,-0.00304878048780488,-0.00758725341426404,0.0283018867924528,0.00846781297827159,0.00216626046952917,"2006-05","2006-Q2",67700,-0.03397341211226,"2005-11"
2017-06-30,88665,"70546","LA",,"Jefferson Davis","Jennings",5875,117700,-0.00675105485232068,-0.00169635284139101,-0.0109243697478992,0.0744369344390743,0.0310405273580781,"2016-06","2016-Q2",119000,-0.0109243697478992,"2016-04"
2017-06-30,97079,"92887","CA","Los Angeles-Long Beach-Anaheim","Orange","Yorba Linda",5876,874600,0.00679175779901002,0.0217289719626168,0.0456719273075084,0.0648511717149709,0.00251559197045581,"2006-05","2006-Q2",913800,-0.0428977894506457,"2005-09"
2017-06-30,78737,"47720","IN","Evansville","Vanderburgh","Evansville",5877,154100,0.00325520833333333,0.0078482668410726,0.096797153024911,0.03491716284032,0.0105844647970876,"2017-06","2017-Q2",154100,0,"2017-06"
2017-06-30,60327,"06468","CT","Stamford","Fairfield","Monroe",5878,358000,-0.000837287189506001,-0.0118686171680927,0.0070323488045007,0.00643524452160804,,"2010-08","2010-Q3",373500,-0.0414993306559572,
2017-06-30,75401,"39705","MS","Columbus","Lowndes","Columbus",5879,148900,0,-0.00931470392548237,0.0456460674157303,0.0038039408743038,0.00433250143526087,"2009-07","2009-Q3",165000,-0.0975757575757576,"2007-11"
2017-06-30,73279,"35040","AL","Birmingham","Shelby","Calera",5880,135100,0.00446096654275093,0.019622641509434,0.0360429447852761,0.0279589621411469,-0.00277005677232134,"2006-04","2006-Q2",140600,-0.0391180654338549,"2005-12"
2017-06-30,72708,"33605","FL","Tampa","Hillsborough","Tampa",5881,90800,0.0294784580498866,0.0822407628128725,0.31024531024531,0.147688952422542,-0.0409954311753055,"2007-03","2007-Q1",139100,-0.347232207045291,"2005-02"
2017-06-30,73477,"35473","AL","Tuscaloosa","Tuscaloosa","Northport",5882,104600,-0.0132075471698113,-0.0473588342440801,-0.279614325068871,-0.0670593987594409,-0.0465604174471096,"2015-03","2015-Q1",175900,-0.405343945423536,
2017-06-30,96957,"92625","CA","Los Angeles-Long Beach-Anaheim","Orange","Newport Beach",5883,1862500,0.00458468176914779,0.017203713817586,0.0887992517245411,0.0917002830064138,0.0150541046862864,"2017-06","2017-Q2",1862500,0,"2017-06"
2017-06-30,60369,"06517","CT","New Haven","New Haven","Hamden",5884,214900,-0.0018578727357176,0.0160756501182033,0.0272466539196941,0.00539089314332863,-0.0234668495864625,"2006-04","2006-Q2",277400,-0.225306416726748,"2003-12"
2017-06-30,74740,"38261","TN","Union City","Obion","Union City",5885,77700,0.00128865979381443,0.0104031209362809,0.0943661971830986,0.0495865016350145,0.0224994037068316,"2017-06","2017-Q2",77700,0,"2017-06"
2017-06-30,96271,"91011","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","La Canada Flintridge",5886,1701100,-0.00217034256217738,-0.0105281526291298,0.0871037832310839,0.0933829641344619,0.0245995151800023,"2017-01","2017-Q1",1733800,-0.018860306840466,"2016-12"
2017-06-30,73977,"36618","AL","Mobile","Mobile","Mobile",5887,97400,0.0082815734989648,0.0285110876451954,0.0518358531317495,0.0240203089116005,-0.0180837562704342,"2007-11","2007-Q4",118100,-0.175275190516511,"2006-01"
2017-06-30,74650,"38112","TN","Memphis","Shelby","Memphis",5888,56300,-0.00880281690140845,-0.012280701754386,0.099609375,0.0203710363900409,-0.0125826507027154,"2008-08","2008-Q3",65500,-0.140458015267176,"2002-10"
2017-06-30,58775,"02467","MA","Boston","Middlesex","Newton",5889,995300,-0.0030051086847641,-0.00170511534603811,0.0887114416976592,0.0752124967673973,0.0381906025259182,"2017-04","2017-Q2",999300,-0.00400280196137296,"2017-03"
2017-06-30,96398,"91384","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Castaic",5890,541600,0.0046373585605639,0.0161350844277674,0.060920666013712,0.0853549580860149,-0.0047480618588106,"2006-05","2006-Q2",627800,-0.137304874163746,"2005-05"
2017-06-30,60647,"07310","NJ","New York","Hudson","Jersey City",5891,717900,0.00027866796711718,-0.00774015203870076,0.110097417658884,0.0879491801405652,0.0813824251669917,"2017-03","2017-Q1",723500,-0.00774015203870076,"2017-03"
2017-06-30,74467,"37763","TN","Knoxville","Roane","Kingston",5892,162700,0.00556242274412855,0.0181476846057572,0.0760582010582011,0.0287517126891441,0.00856454176946952,"2017-06","2017-Q2",162700,0,"2017-06"
2017-06-30,79671,"49301","MI","Grand Rapids","Kent","Forest Hills",5893,350300,0.000285551113649343,0.00228898426323319,0.0755296284924777,0.0640671200435605,0.0243482271567537,"2017-06","2017-Q2",350300,0,"2017-06"
2017-06-30,95342,"87301","NM","Gallup","McKinley","Gallup",5894,123900,0,-0.00561797752808989,-0.0454545454545455,-0.00335578040365392,,"2010-11","2010-Q4",132900,-0.0677200902934537,
2017-06-30,94419,"84054","UT","Ogden","Davis","North Salt Lake",5895,267900,0.00261976047904192,0.0166982922201139,0.0538945712037766,0.0610520185488423,0.0020383440564411,"2008-07","2008-Q3",284100,-0.0570221752903907,"2007-10"
2017-06-30,97727,"94519","CA","San Francisco","Contra Costa","Concord",5896,520700,0.00404936367142306,0.0161982825917252,0.100147897739277,0.130172087452096,0.00322529464753196,"2006-01","2006-Q1",542800,-0.0407148120854827,"2005-08"
2017-06-30,75580,"40228","KY","Louisville/Jefferson County","Jefferson","Louisville",5897,154500,-0.000646830530401035,-0.0196700507614213,0.0404040404040404,0.0327627046064163,0.0150210356868989,"2017-02","2017-Q1",157900,-0.0215326155794807,"2016-12"
